"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07"
"80203","Denver","CO","Denver-Aurora-Lakewood","Denver County",637,,,,,,,,,,,,,,,,,,,,,,1.24494204046368,1.41666666666667,1.35358255451713,1.48572359843546,1.62237762237762,1.50920245398773,1.64329268292683,1.69753086419753,1.66666666666667,1.57066885964912,1.5394856493322,1.56828703703704,1.61411235790782,1.59451219512195,1.60714285714286,1.59574468085106,1.6563407352881,1.72556198955863,1.62584294017533,1.68738898756661,1.66666666666667,1.65388302972196,1.58823529411765,1.56051682692308,1.51428571428571,1.51743502181749,1.56634615384615,1.53256704980843,1.54440154440154,1.59326923076923,1.65833333333333,1.70092024539877,1.74289405684755,1.79166666666667,1.81818181818182,1.83834048640916,1.91666666666667,1.92857142857143,1.96407879490151,1.98832362856267,1.95091509861243,1.91641935005194,1.93635568330938,1.88953488372093,2.04615384615385,2.10416666666667,2.11220719810402,2.1126582278481,2.14693618564177,2.17845659163987,2.12803514447597,2.08333333333333,2.06015037593985,2.05651491365777,2.06639247943596,2.14911369267147,2.04901960784314,2.11458333333333,2.21433695293256,2.04210526315789,1.94619799139168,2.04761904761905,2.01623662625862,2.05841446453408,2.14589235127479,2.11602209944751,2.12765957446809,2.09649122807018,2.11953551912568,2.11388576025744,2.18134192059983,2.15397348438079,2.0805091373602,2.04654895666132,2.10700277530288,2.08747470659652,2.11670480549199,2.13333333333333,2.16821345707657,2.20841300191205,2.23527748320961,2.27019792342635,2.25833333333333,2.19317623956799,2.21739766081871,2.16705527901493,2.21598500340832,2.15862944162437,2.30777243589744,2.33437990580848,2.44811858608894,2.40084985835694,2.33958187456237
"20748","Temple Hills","MD","Washington-Arlington-Alexandria","Prince Georges County",638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.609375,1.61786237188873,1.54465592972182,1.50805270863836,1.52269399707174,1.525,1.44047619047619,1.34308510638298,1.40909090909091,1.4316985645933,1.54012345679012,1.59109730848861,1.6398243045388,1.64134072369797,1.56923076923077,1.59422283356259,1.5625,1.5986013986014,1.50612484355444,1.5625,1.64831474241898,1.71969696969697,1.79521276595745,1.70602965441911,1.72727272727273,1.75695461200586,1.70634920634921
"32707","Casselberry","FL","Orlando-Kissimmee-Sanford","Seminole County",639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50726392251816,1.52118644067797,1.63289174751841,1.67601683029453,1.61898734177215,1.64987405541562,1.64796633941094,1.65497896213184,1.67741935483871,1.59887798036466,1.62375091668527,1.61139240506329,1.68854499930449,1.67565271334556,1.71737724301015,1.73632538569425,1.73562412342216
"80227","Lakewood","CO","Denver-Aurora-Lakewood","Jefferson County",640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58698122983837,1.63741935483871,1.69212690951821,1.68434670116429,1.68046571798189,1.72638123317523,1.7179802955665,1.71348314606742,1.74551674374935,1.74596174040086,1.78448275862069,1.77551020408163,1.77551020408163,1.77551020408163,1.70679886685552,1.72189415247964,1.75510204081633,1.7213164059019,1.71428571428571,1.8111254851229,1.80376028202115,1.82142857142857
"22033","Fairfax","VA","Washington-Arlington-Alexandria","Fairfax County",641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38847517730496,2.41490156556793,2.43461538461538,2.44589549259943,2.29899856938484,2.38533310080223,2.58916666666667,2.33150684931507,2.31269523977502,2.34919258431811,2.34931506849315,2.29452054794521,2.31182795698925,2.29395604395604,2.30496453900709,2.30496453900709,2.30839624799817,2.31506849315068,2.3155737704918,2.31506849315068,2.28396325896326,2.31506849315068,2.29781771501926,2.31917475728155,2.38575268817204
"32811","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13315217391304,1.1192081604426,1.14546951482868,1.20535714285714,1.21195009460738,1.20211439653435,1.18557814077537,1.17022132796781,1.20959222113333,1.24455825864277,1.25,1.27022943502527,1.23784330985916,1.29464285714286,1.2537447257384,1.30615384615385,1.27247579529737,1.31071874808365,1.25,1.31113956466069,1.30615384615385,1.29961587708067,1.32088520055325,1.33974358974359,1.351959952486,1.36876951385162,1.35852623600271,1.4289010989011,1.40646976090014,1.41282051282051,1.39251011578903,1.33771599357042,1.36548913043478,1.44378205128205,1.46030729833547,1.50411462568722,1.49167733674776,1.51984635083227,1.49377593360996,1.5152971250741,1.5076071922545,1.51785714285714,1.51153846153846,1.54891304347826,1.56187584453028,1.46174175064217,1.44701086956522,1.44376899696049,1.47321428571429,1.45833333333333,1.48771021992238,1.45536869340233
"28273","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28801169590643,1.1686694489195,1.17169069462647,1.24486905898995,1.28144458281445,1.31648936170213,1.33024276063129,1.35372340425532,1.29112662013958,1.28723404255319,1.4022363325642,1.38158716121313,1.39627659574468,1.40011463864675,1.36152954808806,1.3965744400527,1.37254901960784,1.43325526932084,1.40172454606216,1.37254901960784,1.403981264637,1.403981264637,1.41361256544503,1.43012211668928,1.42670157068063,1.41176470588235,1.40274314214464,1.40810999986071,1.42604139098216
"94606","Oakland","CA","San Francisco-Oakland-Hayward","Alameda County",644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15806318397687,3.03965803452855,2.9940119760479,3.08333333333333,2.9617794032445,2.8573275862069,3.125,3.14702380952381,3.15833333333333,3.2349537037037,3.125,3.15833333333333,3.398,3.35,3.35643564356436,3.15462121212121,3.19455128205128,3.15307820299501,3.08333333333333,3.20416666666667,3.17638888888889,3.05882352941176,3.24264705882353
"70118","New Orleans","LA","New Orleans-Metairie","Orleans Parish",645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45445344129555,1.6875,1.66964285714286,1.66666666666667,1.65833333333333,1.61538461538462,1.65289256198347,1.63716814159292,1.55,1.56428571428571,1.57321428571429,1.55,1.5,1.50949367088608,1.5,1.55844155844156,1.65538781884435,1.59126984126984,1.7,1.68465909090909,1.552734375,1.57738095238095,1.5,1.6,1.4,1.56069587628866,1.625,1.62727272727273,1.59090909090909,1.56666666666667
"73112","Oklahoma City","OK","Oklahoma City","Oklahoma County",646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.894444444444444,0.908192548021291,0.896551724137931,0.858333333333333,0.833103448275862,0.860215053763441,0.901724137931035,0.908119658119658,0.9,0.952380952380952,0.863888888888889,0.910344827586207,0.901639344262295,0.916954022988506,0.937931034482759,0.917241379310345,0.9,0.913664596273292,0.917241379310345,0.956196581196581,0.955996131528047,0.954913880445795,0.94241452991453,0.96692789968652,0.972413793103448,1.01623052959502,1.02068965517241,1,0.999230769230769,0.98310291858679
"48105","Ann Arbor","MI","Ann Arbor","Washtenaw County",647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88225433526012,1.78428571428571,1.98774193548387,1.96774193548387,1.97,2.02601156069364,1.9,1.69285714285714,1.72596774193548,1.74132947976879,1.75391705069124,1.93548387096774,2.18595578673602,2.12743823146944,2.08842652795839,2.15604681404421,2.20221066319896
"83706","Boise","ID","Boise City","Ada County",648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39500734214391,1.34315424610052,1.31419126777895,1.34961439588689,1.37411095305832,1.39460512034732,1.42727272727273,1.4304347826087,1.54166666666667,1.53997584541063,1.51635846372688,1.59997248973375,1.67493796526055
"91764","Ontario","CA","Riverside-San Bernardino-Ontario","San Bernardino County",649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83472409152086,1.8679012345679,1.99374616799509,2.01966392297863,2.03135888501742,2.01369863013699,2.01369863013699,2.01369863013699,2.0109143557189,2.0986301369863,2.15077319587629,2.08923599509968,2.11266094420601,2.11538461538462,2.15208613728129,2.20473122238586,2.23248429188062,2.15151515151515,2.14634146341463,2.23972602739726,2.19041095890411,2.15753424657534,2.22602739726027,2.19687866927593,2.21232876712329,2.1986301369863,2.22602739726027,2.19631236442516,2.21626515546703,2.2824427480916
"07307","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92857142857143,2,2,1.86,1.8,1.93954037800687,2.00917431192661,2.00917431192661,2.28571428571429,2.21428571428571,2.30952380952381,2.16666666666667,2.28571428571429,2,2,2.26745892018779,2.20833333333333,2.3936170212766,2.29166666666667,2.02216386554622,2.11764705882353,2.375,2.15384615384615,2.04910714285714,2.10416666666667,2.075,2.15384615384615,2.19208211143695,2.15833333333333,2.19491525423729,2.14285714285714,2.15384615384615,2.14285714285714,2.21428571428571,2.23921832884097,2,1.99309523809524,2.11538461538462,2.07142857142857,2.21428571428571,2.15384615384615,2.15384615384615,2.24273399014778,2.23076923076923,2.23076923076923,2.325,2.325,2.35714285714286,2.3
"34232","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72714486638537,1.72011251758087,1.81240063593005,1.81240063593005,1.75230769230769,1.71308016877637,1.70604781997187,1.67166666666667,1.65682137834037,1.67230769230769,1.74181818181818,1.71186465945313,1.67567138552384,1.89327146171694,1.88840043674082,1.76615384615385,1.74709976798144,1.68437819052855,1.65313225058005,1.67053364269142,1.67834374442263,1.82134570765661,1.73218673218673,1.63515151515152,1.55176470588235,1.73218673218673,1.60705882352941,1.60969696969697,1.61692307692308,1.63272727272727,1.89493670886076
"90029","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83589743589744,2.63068181818182,2.66,2.61379310344828,2.63961038961039,2.87560270009643,2.76844262295082,2.798,2.7,2.63602941176471,2.65909090909091,2.78174603174603,2.78571428571429,2.73621794871795,2.60769230769231,2.61379310344828,2.825,2.72545454545455,2.74166666666667,2.69098143236074,2.7,2.75510204081633
"32304","Tallahassee","FL","Tallahassee","Leon County",653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08490566037736,0.999285714285714,1.00732600732601,1.05311355311355,1.02817390520002,1.11607142857143,1.075,1.10462962962963,1,1.07843137254902,1.07843137254902,1.14242919389978,1.09090909090909,1,1.09090909090909,1.06,1.20238095238095,1.16528697571744,1.12745098039216,1.02941176470588,1.07142857142857,1.06837606837607,1.06837606837607,1.13636363636364,1.1319073083779,1,1.0989010989011,1.14762931034483,1.23253676470588
"33131","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",654,,,,,,,,2.28360615079365,2.23577235772358,2.18637074975103,2.20791168353266,2.23140495867769,2.14285714285714,2.13385063045587,2.13385063045587,2.18181818181818,2.23577235772358,2.28113440197287,2.28098062090868,2.29428350677413,2.29759668174067,2.328404725665,2.4,2.38095238095238,2.32876712328767,2.31884057971015,2.30352303523035,2.32558139534884,2.36406619385343,2.36406619385343,2.36406619385343,2.41935483870968,2.42165178571429,2.41545893719807,2.4108322324967,2.5,2.53431890179514,2.56410256410256,2.54237288135593,2.56410256410256,2.54360465116279,2.52016129032258,2.56983240223464,2.60688216892596,2.60023640661939,2.64227642276423,2.63929618768328,2.67653758542141,2.66666666666667,2.67260579064588,2.6944065484311,2.67940008167205,2.710027100271,2.73785206978618,2.71428571428571,2.73348519362187,2.7603513174404,2.7469512195122,2.7359781121751,2.72952853598015,2.81280310378274,2.84615384615385,2.78571428571429,2.75988960441582,2.75641025641026,2.76548658260588,2.84237726098191,2.80583613916947,2.70588235294118,2.734375,2.77777777777778,2.77777777777778,2.85714285714286,2.89535896478786,2.82051282051282,2.76842099571781,2.75698560858181,2.69230769230769,2.70700636942675,2.78915579485056,2.70655270655271,2.75707898658718,2.6984126984127,2.73031048647747,2.66789328426863,2.71428571428571,2.76497695852535,2.734375,2.71883289124668,2.7073732718894,2.70700636942675,2.70887111690108,2.71996066331042,2.71828665568369,2.69230769230769,2.69886363636364,2.70237299465241,2.70655270655271,2.87128712871287,2.8960396039604,3.04539722572509,2.94736842105263,2.96550133769526,2.92869305728833,2.91666666666667,2.97131147540984,2.77764277035237,2.76811053024645,2.77619047619048,2.77764277035237,2.81805044666316,2.81421585065951,2.81309523809524,2.81309523809524
