"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07"
"32092","Saint Augustine","FL","Jacksonville","Saint Johns County",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82703213610586,0.814029940847989,0.83329122452417,0.82594727297415,0.819223107569721,0.833680700291788,0.833680700291788,0.84469863616366,0.833680700291788,0.833680700291788,0.832030784158294,0.819214735491896,0.826271186440678,0.825861255309108,0.818921084128026,0.833754421424962,0.834241231203163,0.856604482803229,0.857142857142857,0.872783572359844,0.861304883052934,0.855397148676171,0.861667442943642,0.832062264154216,0.833333333333333,0.854172515112384,0.861430921052632,0.871632329635499,0.879401688819147,0.893519376316153,0.916083916083916
"92591","Temecula","CA","Riverside-San Bernardino-Ontario","Riverside County",150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93533368878071,0.967996027076233,0.963222416812609,0.961184920662077,0.986322517912068,1.00336316668695,1.00200460279893,0.988921435654285,1.0125250501002,1.00285343414101,0.981608914123559,1.00698100698101,1.0125250501002,1.07276119402985,1.07094051745252,1.06846925425207,1.03220478943022,0.989138867339022,0.962079242426063,0.982367758186398,0.982367758186398,1.00689162148916,0.997727272727273,0.980290148546289,1.01010101010101,1.0125250501002,1.02840352595495,1.04875880826649,1.06700810926163,1.0280759702725
"33029","Pembroke Pines","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",151,,0.97813988154829,0.973992692395894,0.973992692395894,0.991261349555533,0.984010451116982,1.02366391917043,1.03099248804528,1.02165273252266,1.03064742684174,1.01234567901235,1.02668568261781,1.00916416794331,1.00916416794331,1.00461409588401,1.01431201956333,1.0186470209298,1.06347623795281,1.10921501706485,1.08991825613079,1.06772422208664,1.04558762024258,1.02258201959949,1.02366391917043,1.02982954545455,1.03571428571429,1.05286738351254,1.08991825613079,1.08991825613079,1.0691535505106,1.06509997485151,1.07700196046211,1.06771634114437,1.05708245243129,1.07099143206854,1.07428987618354,1.03918406250293,1.04166666666667,1.03843358807258,1.04758522727273,1.07707309765036,1.08036252344242,1.07587768969422,1.08131487889273,1.06732348111658,1.05747531734838,1.06878801351492,1.095324422458,1.11058601134216,1.13679768674821,1.12258643915581,1.10754230916276,1.09217999126256,1.10488671559054,1.09217999126256,1.11686071582579,1.09091139895304,1.10221658110743,1.14986584898429,1.15050850006772,1.15050850006772,1.14164904862579,1.12436115843271,1.12347379879426,1.11649626526319,1.0714046336988,1.10738321520919,1.14155251141553,1.156271899089,1.04946872851306,1.09509057470318,1.08786610878661,1.12141271173623,1.14279299506062,1.13784135240572,1.12694729864103,1.13662226628615,1.14430258147108,1.16074928142148,1.15207373271889,1.12724622759746,1.11911471669883,1.11209964412811,1.13232514177694,1.15350290049085,1.13394415357766,1.14,1.19828456104945,1.18181818181818,1.1990418789183,1.15862464820027,1.14986584898429,1.18137900746596,1.19003445534058,1.19558553034948,1.19558553034948,1.16541353383459,1.17939168218498,1.22634898388227,1.19239790084113,1.1689669594312,1.19828456104945,1.20390110839735
"94531","Antioch","CA","San Francisco-Oakland-Hayward","Contra Costa County",152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10089869281046,1.08417377812258,1.07919626406129,1.07276119402985,1.07276119402985,1.01095197978096,1.15830115830116,1.16044090630741,1.01337657073368,1.10734347038819,1.16044090630741,1.09346476816356,1.15872321818977,1.13224637681159,1.0461215932914,1.1474609375,1.17627730780753,1.14393602843181,1.10119047619048,1.13095238095238,1.15067303517152,1.07301704966642,1.16044090630741,1.25,1.13765892152565
"32065","Orange Park","FL","Jacksonville","Clay County",153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715912788805727,0.725288705208213,0.725329695316053,0.705240174672489,0.716230936819172,0.712300176536581,0.731394804632502,0.723849372384937,0.721728714382632,0.750137920362029,0.748101770774769,0.746628131021195,0.747025121198766,0.75,0.752132914234396,0.757946210268949,0.753704736308774,0.761258317185946,0.781794425087108,0.77308362369338,0.750588535331738,0.755208333333333,0.753909909005754,0.758883248730964,0.76910929650297,0.757465647124473,0.760181618051734,0.777184722908144,0.7893549842129,0.778445318505671,0.778301886792453
"73012","Edmond","OK","Oklahoma City","Oklahoma County",154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78960396039604,0.836022666632785,0.82410143324839,0.833414129661948,0.825342259043821,0.825162519011023,0.811382113821138,0.811382113821138,0.848765432098765,0.817482760571432,0.780795632845188,0.818535093607817,0.848724601458926,0.853658536585366,0.850538599640934
"77073","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.745245291744604,0.720557851239669,0.731404693997641,0.721103667887876,0.720557851239669,0.737315010570824,0.733196871720915,0.717522658610272,0.700316486277542,0.740127443028306,0.741308793456033,0.771521386031402,0.771521386031402,0.756390193009911,0.749404761904762,0.755968169761273,0.734522560335782,0.733422896329507,0.763157894736842,0.762224719786476,0.763041065482797,0.758112313751411,0.760702298070149,0.760755508919203,0.767875125881168,0.763851282416058,0.767875125881168,0.767875125881168,0.757340394514838,0.767875125881168,0.771761133603239,0.777675836416438
"33071","Coral Springs","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08108108108108,1.09151973131822,1.09151973131822,1.0964429776311,1.05644002801819,1.05644002801819,1.06575963718821,1.05679117162676,1.06575963718821,1.09180204004533,1.10529377545084,1.09874092697015
"77389","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery County",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.883766398491753,0.871918220084185,0.910119341688012,0.970873786407767,0.941480874076735,0.928253163310521,0.913799118210294,0.901723292524754,0.909752547307133,0.884303610906411,0.892710362049785,0.915750915750916,0.906006637876635,0.923594961369968,0.95127268304457,0.943396226415094,0.954738330975955,0.948699929725931,0.926958826082803,0.895522388059702,0.875601434930319,0.868581942412035,0.872259284562162,0.875699661887335,0.865245664739884,0.883686429665978,0.909442724458204,0.898649347084917,0.874125874125874,0.867315885575167,0.87260034904014,0.830013280212483,0.842834474856451,0.792253521126761,0.810110174983798,0.853249715727875,0.848187579899438,0.837457175485344,0.837457175485344,0.844979448032883,0.868055684760041,0.884098498567439,0.865707032903889,0.85594436047852,0.853962832224855,0.860585197934596,0.882470918572002,0.871918220084185,0.871932592247256,0.865859284890427,0.864936793080506,0.88766452402816,0.888324873096447,0.871723590150913,0.861788709026501,0.861508452535761,0.855698171917542,0.805070229530661,0.805070229530661,0.845807890308677,0.876473029940378,0.930232558139535,0.917080626671762,0.897129186602871,0.906432748538012,0.867453157529493
"20007","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77255639097744,2.9806259314456,2.89005077605755,3.125,3.09644670050761,3.28362573099415,3.06372549019608,3.03186274509804,3.06372549019608,2.71557486631016,2.47336377473364,2.47336377473364,2.80357142857143,2.85714285714286,2.98256497322711,3.22349570200573
