"RegionName","City","State","Metro","CountyName","SizeRank","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07"
"11235","New York","NY","New York-Newark-Jersey City","Kings County",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05349794238683,2,1.98076923076923,2.06666666666667,2.06666666666667,1.99961538461538,2.05,2.11428571428571,2.08333333333333,2.08333333333333,2.08333333333333,2.08333333333333,2.08333333333333,2.09375,2.09090909090909,2.13333333333333,2.2007874015748,2.21527777777778,2.285
"60647","Chicago","IL","Chicago-Naperville-Elgin","Cook County",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25714285714286,1.23846153846154,1.25714285714286,1.21167161226508,1.23863636363636,1.18918918918919,1.25657894736842,1.26666666666667,1.33333333333333,1.4155753968254,1.4,1.37668269230769,1.3,1.28571428571429,1.35142857142857,1.41176470588235,1.38461538461538,1.36181818181818,1.37980769230769,1.42731112473602,1.3953488372093,1.48275862068966,1.44847972972973,1.434375,1.39892857142857,1.36602870813397,1.36397157414857,1.38461538461538,1.37931034482759,1.31426332288401,1.43333333333333,1.45833333333333,1.49791666666667,1.5,1.5,1.46811755952381,1.40302197802198,1.37931034482759,1.40540540540541,1.47529411764706,1.45348837209302,1.52777777777778,1.559375,1.48367952522255,1.57142857142857,1.54545454545455,1.6292735042735,1.5,1.57142857142857,1.49916666666667,1.49154761904762,1.5,1.54166666666667,1.559375,1.56385869565217,1.57107142857143,1.59666666666667,1.6077380952381,1.60857142857143,1.5349358974359,1.5146875,1.54090909090909,1.5,1.54545454545455,1.58333333333333,1.57142857142857,1.58653846153846,1.56375,1.57142857142857,1.61111111111111,1.58333333333333,1.5,1.52492260061919,1.57411764705882,1.6,1.63532297628782,1.66666666666667,1.63636363636364,1.61111111111111,1.69230769230769,1.64285714285714,1.625
"90250","Hawthorne","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31178059666432,2.12093862815884,2.03125,1.99656103286385,2.08636363636364,2.10843373493976,2.2264631043257,2.02442159383033,2.01618848578308,2.10384615384615,2.03839614262149,2.1100476755101
"37211","Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",14,,,,,,,,,,,,,,,,,,0.852380952380952,0.80952380952381,0.771604938271605,0.798386323310795,0.803121852970796,0.754399339305,0.73230241943522,0.794202923043057,0.803121852970796,0.780048221820374,0.855860332604519,0.854700854700855,0.890782339271882,0.80988730916269,0.806451612903226,0.82843137254902,0.814836448598131,0.773312166575678,0.779857397504456,0.858731617647059,0.87345292955892,0.821256038647343,0.819672131147541,0.826271186440678,0.815587042266147,0.815143246930423,0.854700854700855,0.839129990595767,0.84739243189098,0.833978516796641,0.854857367475292,0.858823529411765,0.84739243189098,0.838509316770186,0.909252297410192,0.845162211962263,0.911768751146158,0.935672514619883,0.880208333333333,0.820977484898407,0.870353046987161,0.843933932605803,0.846602972399151,0.875151677513907,0.87933561309233,0.853571428571429,0.954838804212019,0.989804861701853,0.989804861701853,0.927643784786642,0.945273631840796,0.971762325239146,0.99651030625016,0.994897959183674,0.974267321098307,0.970194647201946,0.971208434712084,0.906095551894563,0.929488961245235,1.0472972972973,0.960964080908927,1.03171195149722,1.00506555423123,0.984144341170038,0.914689802283268,0.955578512396694,0.970194647201946,1.04866907286262,1.05172679850891,1.05374077976818,1.03819444444444,1.06156281508369,1.0233918128655,1.04699808504156,1.03479853479853,1.04002873187933,1.04159592529711,1.04159592529711,1.03703703703704,1.05357411952123,1.09580463368817,1.10632284382284,1.08576542108408,1.10280112837883,1.08133230054222,1.07091861018563,1.06580974314037,1.0671977124183,1.07638888888889,1.08654942191825,1.06837606837607,1.110625,1.14524642692245,1.10192837465565,1.08971766752358,1.0644959298685
"60618","Chicago","IL","Chicago-Naperville-Elgin","Cook County",15,,,,,,,,,,,,,,,,,1.31625,1.30625,1.21739130434783,1.16666666666667,1.125,1.14583333333333,1.116,1.116,1.16458333333333,1.21125648545003,1.32352941176471,1.25,1.27694805194805,1.17948717948718,1.19642857142857,1.21052631578947,1.18387817180702,1.14285714285714,1.17914438502674,1.2469696969697,1.24858115777526,1.25,1.27777777777778,1.33183646112601,1.375,1.35147058823529,1.35,1.35,1.36054421768707,1.31367292225201,1.3,1.3,1.28333333333333,1.38260869565217,1.5,1.41666666666667,1.47826086956522,1.37797619047619,1.33974358974359,1.31944444444444,1.31666666666667,1.30769230769231,1.34166666666667,1.35,1.25,1.375,1.36363636363636,1.37142857142857,1.41071428571429,1.34044822627037,1.31367292225201,1.4,1.41666666666667,1.41666666666667,1.40625,1.32291666666667,1.375,1.41666666666667,1.41666666666667,1.4,1.35714285714286,1.42619047619048,1.469,1.455,1.32409090909091,1.31547619047619,1.26377187297472,1.41666666666667,1.41458333333333,1.5,1.5,1.43884984025559,1.4,1.43190476190476,1.43333333333333,1.40909090909091,1.36111111111111,1.371875,1.41647727272727,1.4,1.49152542372881,1.5,1.53,1.52970588235294,1.52272727272727,1.5,1.46153846153846,1.42857142857143,1.44117647058824,1.45643939393939,1.5,1.46153846153846,1.5,1.5,1.5,1.53333333333333,1.51666666666667
"78130","New Braunfels","TX","San Antonio-New Braunfels","Comal County",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04618631658388,1.00876481090732,0.996428571428571,0.99250936329588,1.00312797567244,1.04120879120879,1.05402243175183,1.07394366197183,1.07147176504974,1.05716797420776,1.03284909161843,1.0625,1.02371541501976,1.02083333333333,1.02007299270073,1.04014598540146,1.02371541501976,1.01932093245741,1.01824817518248,1.01897689768977,1.05532091689185,1.09124087591241,1.0904455108425,1.02398145332928,1.01966496722505,1.01903457352474,1.01824817518248,1.00334094433914,0.996291208791209,0.986121256391527,1.01824817518248,1.03125,1.0473602484472,1.04166666666667,1.02371541501976,1.02112676056338,1.01966496722505,1.0186200700602,1.02434852308666,1.03077669902913,1.01824817518248,1.01824817518248,1.02371541501976,1.04846643970391,1.05608157319738,1.04166666666667,1.07493284225434
"77584","Pearland","TX","Houston-The Woodlands-Sugar Land","Brazoria County",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17429022082019,1.23122807017544,1.19479488577567,1.17362045760431,1.15692711753119,1.14904793171372,1.12697160883281,1.12278397898884,1.09867861273383,1.14829302987198,1.16885964912281,1.16240497581202,1.24526813880126,1.28233749179251,1.2453239215506
"28269","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",18,,,,,,,,,,,0.690885011130112,0.644967038539554,0.632069194943446,0.638324307104173,0.63348327020202,0.648148148148148,0.672393033154122,0.660972693455423,0.645781514220271,0.642529344932591,0.639004512033911,0.637470031289366,0.631604141550245,0.649911295091662,0.694444444444444,0.700636942675159,0.687909102423079,0.712890625,0.708176914231602,0.722789115646258,0.699233716475096,0.686038976396575,0.679299721943974,0.673491379310345,0.698529411764706,0.698602794411178,0.709941222570533,0.718848218867352,0.713470319634703,0.698198198198198,0.718954248366013,0.695691202872531,0.695284159613059,0.697495951086615,0.703463203463203,0.696128044184357,0.695691202872531,0.70379054318093,0.696107784431138,0.687871716909829,0.679110105580694,0.683760683760684,0.714711137581894,0.704989154013015,0.693936474605995,0.706459054209919,0.692463182211955,0.695825950781244,0.704225352112676,0.704656862745098,0.727272727272727,0.724883107541062,0.729514135597023,0.731479914967783,0.738377109073507,0.727272727272727,0.727560414269275,0.735294117647059,0.754643962848297,0.736860530080352,0.744151319064211,0.743344316248523,0.757141026537126,0.750817881914301,0.761057132709129,0.755555555555556,0.753399774543964,0.770416024653313,0.75161406025825,0.774924679110237,0.75812274368231,0.73795871559633,0.777306189903846,0.779735918571627,0.794336810730253,0.789823946979929,0.834497206703911,0.848210628764598,0.859893758300133,0.847763347763348,0.827227150019283,0.843082114735658,0.815771583956492,0.849433710859427,0.863916430359187,0.847067258750199,0.849675396059896,0.864809794154018,0.861433433064946,0.883235030962304,0.856197737781715,0.855396302109964,0.863240200060284,0.855704697986577,0.853825136612022,0.849433710859427,0.873180298353909,0.868439675453989,0.873130601162087,0.905054733742626,0.924091543758572,0.924337622254289,0.891616367269574
"20002","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1875,2.19161012669345,2.46354166666667,2.24262510409362,2.32775442477876,2.32300884955752,2.42043191859593,2.36742424242424,2.45098039215686,2.33333333333333,2.27900552486188,2.33918128654971,2.2679186228482,2.26772976543555,2.34511784511785,2.25139126141035,2.3719165085389,2.4390243902439,2.31242956220199,2.4198250728863,2.52525252525253,2.5,2.45901639344262,2.32558139534884,2.26628895184136,2.26109363116221,2.55450637187164,2.54464285714286,2.50969735513438,2.53894198778053,2.71490480250071,2.62479757390194,2.47857368753953
"78572","Mission","TX","McAllen-Edinburg-Mission","Hidalgo County",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.840555107260852,0.831168831168831,0.792830058600483,0.771876294029003,0.774526678141136,0.76530612244898,0.771768066438701,0.741278753065791,0.737788946547157,0.747525941986064,0.797272771723343,0.798674387241458,0.796999531176746,0.793126239259749,0.817962231005709,0.878833208676141,0.853658536585366,0.820707070707071,0.804666380552102,0.790921595598349,0.790921595598349,0.787105706415363,0.821500332850852,0.821744627054362,0.821744627054362,0.823468862583634,0.784328908237332,0.796812749003984,0.803951651409279
